Gene,ModelName,Beta,FDR,Significant
GAB4,Mel285_NE,-0.13722,0.75136,0
GAB4,MP38_NE,-0.26843,0.46257,0
GAB4,MP41_NE,-0.20956,0.6133,0
GAB4,MP46_NE,-0.12871,0.71247,0
GAB4,OMM1_NE,-0.03468,0.98449,0
GAB4,OMM23_NE,-0.17994,0.77997,0
GAB4,OMM25_NE,-0.25579,0.66089,0
GABARAP,921_NE,-0.83457,0.082927,0
GABARAP,Mel202_NE,-0.59623,0.21211,0
GABARAP,Mel270_NE,-0.35457,0.47451,0
GABARAP,Mel285_NE,-0.35325,0.28998,0
GABARAP,MP38_NE,-0.30003,0.39431,0
GABARAP,MP41_NE,-0.44638,0.18025,0
GABARAP,MP46_NE,-0.075535,0.86272,0
GABARAP,OMM1_NE,-0.12816,0.87724,0
GABARAP,OMM23_NE,-0.12204,0.86894,0
GABARAP,OMM25_NE,-0.19877,0.75659,0
GABARAPL1,921_NE,0.35275,0.57618,0
GABARAPL1,Mel202_NE,0.10819,0.76185,0
GABARAPL1,Mel270_NE,0.10727,0.76731,0
GABARAPL1,Mel285_NE,0.17514,0.7226,0
GABARAPL1,MP38_NE,0.108,0.72575,0
GABARAPL1,MP41_NE,0.25003,0.12859,0
GABARAPL1,MP46_NE,0.080442,0.85126,0
GABARAPL1,OMM1_NE,0.26336,0.13485,0
GABARAPL1,OMM23_NE,0.15891,0.50847,0
GABARAPL1,OMM25_NE,0.19102,0.44786,0
GABARAPL2,921_NE,0.064289,0.98099,0
GABARAPL2,Mel202_NE,0.1388,0.6818,0
GABARAPL2,Mel270_NE,0.18763,0.49041,0
GABARAPL2,Mel285_NE,0.1866,0.69029,0
GABARAPL2,MP38_NE,0.12304,0.6577,0
GABARAPL2,MP41_NE,0.11805,0.64994,0
GABARAPL2,MP46_NE,-0.040772,0.93673,0
GABARAPL2,OMM1_NE,0.050337,0.91131,0
GABARAPL2,OMM23_NE,0.11332,0.71684,0
GABARAPL2,OMM25_NE,0.068789,0.86956,0
GABBR1,921_NE,-0.010185,0.96886,0
GABBR1,Mel202_NE,-0.11028,0.9037,0
GABBR1,Mel270_NE,0.0065131,0.96886,0
GABBR1,Mel285_NE,0.31834,0.26825,0
GABBR1,MP38_NE,0.093752,0.78,0
GABBR1,MP41_NE,-0.033579,0.97081,0
GABBR1,MP46_NE,0.12484,0.67925,0
GABBR1,OMM1_NE,0.12065,0.70417,0
GABBR1,OMM23_NE,0.064701,0.87809,0
GABBR1,OMM25_NE,0.035361,0.93499,0
GABBR2,921_NE,0.10656,0.9484,0
GABBR2,Mel202_NE,0.096061,0.79593,0
GABBR2,Mel270_NE,0.1226,0.71409,0
GABBR2,Mel285_NE,-0.11399,0.79097,0
GABBR2,MP38_NE,0.03079,0.9397,0
GABBR2,MP41_NE,-0.054531,0.94205,0
GABBR2,MP46_NE,-0.0654,0.88569,0
GABBR2,OMM1_NE,-0.058324,0.96279,0
GABBR2,OMM23_NE,0.077751,0.84334,0
GABBR2,OMM25_NE,0.094884,0.80777,0
GABPB2,921_NE,0.017823,0.99043,0
GABPB2,Mel202_NE,-0.020388,0.99625,0
GABPB2,Mel270_NE,0.026807,0.93521,0
GABPB2,Mel285_NE,0.076965,0.92937,0
GABPB2,MP38_NE,-0.027329,0.97499,0
GABPB2,MP41_NE,-0.011724,0.99758,0
GABPB2,MP46_NE,0.028075,0.9647,0
GABPB2,OMM1_NE,-0.023496,0.99341,0
GABPB2,OMM23_NE,0.065436,0.87664,0
GABPB2,OMM25_NE,0.087436,0.82665,0
GABRA1,921_NE,-0.13323,0.85701,0
GABRA1,Mel202_NE,0.15287,0.6402,0
GABRA1,Mel270_NE,0.14573,0.63652,0
GABRA1,Mel285_NE,0.19846,0.65249,0
GABRA1,MP38_NE,-0.068648,0.91452,0
GABRA1,MP41_NE,0.10011,0.71736,0
GABRA1,MP46_NE,0.0053144,0.99826,0
GABRA1,OMM1_NE,0.1062,0.76154,0
GABRA1,OMM23_NE,0.042218,0.93101,0
GABRA1,OMM25_NE,0.035637,0.93482,0
GABRA2,921_NE,-0.10775,0.88464,0
GABRA2,Mel202_NE,0.14659,0.66084,0
GABRA2,Mel270_NE,0.010342,0.96465,0
GABRA2,Mel285_NE,0.029379,0.99298,0
GABRA2,MP38_NE,-0.011304,0.99488,0
GABRA2,MP41_NE,0.12334,0.62529,0
GABRA2,MP46_NE,-0.084453,0.84425,0
GABRA2,OMM1_NE,-0.052683,0.96811,0
GABRA2,OMM23_NE,-0.047322,0.97398,0
GABRA2,OMM25_NE,-0.016206,0.99989,0
GABRA3,921_NE,0.33835,0.59992,0
GABRA3,Mel202_NE,0.30435,0.13356,0
GABRA3,Mel270_NE,0.32176,0.064722,0
GABRA3,Mel285_NE,0.34742,0.18986,0
GABRA3,MP38_NE,0.08062,0.82311,0
GABRA3,MP41_NE,0.31948,0.046377,0
GABRA3,MP46_NE,0.19859,0.26621,0
GABRA3,OMM1_NE,0.35552,0.016107,0
GABRA3,OMM23_NE,0.15837,0.51006,0
GABRA3,OMM25_NE,0.27955,0.14322,0
GABRA4,921_NE,-0.14184,0.84726,0
GABRA4,Mel202_NE,0.20324,0.45757,0
GABRA4,Mel270_NE,-0.049734,0.95971,0
GABRA4,Mel285_NE,-0.028026,0.93547,0
GABRA4,MP38_NE,0.029699,0.94165,0
GABRA4,MP41_NE,0.11516,0.66281,0
GABRA4,MP46_NE,0.028454,0.96427,0
GABRA4,OMM1_NE,0.034458,0.93869,0
GABRA4,OMM23_NE,0.095948,0.78796,0
GABRA4,OMM25_NE,-0.04191,0.9741,0
GABRA5,921_NE,-0.18301,0.80189,0
GABRA5,Mel202_NE,-0.032773,0.99625,0
GABRA5,Mel270_NE,-0.12565,0.85288,0
GABRA5,Mel285_NE,-0.018392,0.95096,0
GABRA5,MP38_NE,-0.080396,0.89531,0
GABRA5,MP41_NE,-0.087651,0.88248,0
GABRA5,MP46_NE,0.029949,0.96226,0
GABRA5,OMM1_NE,-0.084769,0.9308,0
GABRA5,OMM23_NE,0.0041872,0.98493,0
GABRA5,OMM25_NE,-0.068216,0.94852,0
GABRA6,921_NE,0.14455,0.90472,0
GABRA6,Mel202_NE,0.045794,0.9037,0
GABRA6,Mel270_NE,0.099364,0.7882,0
GABRA6,Mel285_NE,0.13923,0.8029,0
GABRA6,MP38_NE,0.1331,0.60984,0
GABRA6,MP41_NE,0.12389,0.62113,0
GABRA6,MP46_NE,0.045789,0.93725,0
GABRA6,OMM1_NE,0.13466,0.64906,0
GABRA6,OMM23_NE,0.19519,0.34053,0
GABRA6,OMM25_NE,0.062459,0.88288,0
GABRB1,921_NE,0.20999,0.82687,0
GABRB1,Mel202_NE,0.0076342,0.96481,0
GABRB1,Mel270_NE,-0.063523,0.93804,0
GABRB1,Mel285_NE,0.076336,0.93,0
GABRB1,MP38_NE,0.032504,0.93672,0
GABRB1,MP41_NE,-0.098612,0.86003,0
GABRB1,MP46_NE,-0.0021451,0.99029,0
GABRB1,OMM1_NE,0.097919,0.79198,0
GABRB1,OMM23_NE,0.14289,0.58679,0
GABRB1,OMM25_NE,0.15367,0.60076,0
GABRB2,921_NE,0.030937,0.99893,0
GABRB2,Mel202_NE,0.026312,0.93756,0
GABRB2,Mel270_NE,0.05375,0.88615,0
GABRB2,Mel285_NE,-0.10972,0.79806,0
GABRB2,MP38_NE,-0.023918,0.98003,0
GABRB2,MP41_NE,-0.034671,0.96958,0
GABRB2,MP46_NE,-0.0030578,0.98986,0
GABRB2,OMM1_NE,0.0013021,0.98012,0
GABRB2,OMM23_NE,0.054457,0.90641,0
GABRB2,OMM25_NE,-0.060363,0.9572,0
GABRB3,921_NE,0.26299,0.73811,0
GABRB3,Mel202_NE,0.05968,0.88123,0
GABRB3,Mel270_NE,-0.081785,0.91109,0
GABRB3,Mel285_NE,0.040631,0.98275,0
GABRB3,MP38_NE,0.019405,0.96321,0
GABRB3,MP41_NE,0.045135,0.89557,0
GABRB3,MP46_NE,0.046718,0.93632,0
GABRB3,OMM1_NE,-0.026975,0.99097,0
GABRB3,OMM23_NE,0.090962,0.79909,0
GABRB3,OMM25_NE,-0.020072,0.99843,0
GABRD,921_NE,0.26737,0.7344,0
GABRD,Mel202_NE,0.057148,0.88576,0
GABRD,Mel270_NE,0.067731,0.86017,0
GABRD,Mel285_NE,0.13759,0.80715,0
GABRD,MP38_NE,-0.092351,0.87343,0
GABRD,MP41_NE,-0.019151,0.99266,0
GABRD,MP46_NE,-0.077797,0.85457,0
GABRD,OMM1_NE,0.14069,0.62636,0
GABRD,OMM23_NE,0.018548,0.97454,0
GABRD,OMM25_NE,0.17495,0.51361,0
GABRE,921_NE,0.50645,0.24631,0
GABRE,Mel202_NE,0.2345,0.34906,0
GABRE,Mel270_NE,0.18345,0.50037,0
GABRE,Mel285_NE,0.16398,0.75163,0
GABRE,MP38_NE,-0.026089,0.97728,0
GABRE,MP41_NE,0.15467,0.50768,0
GABRE,MP46_NE,0.041798,0.94557,0
GABRE,OMM1_NE,0.13054,0.66694,0
GABRE,OMM23_NE,0.10264,0.76773,0
GABRE,OMM25_NE,0.056774,0.89235,0
GABRG1,921_NE,0.13967,0.91003,0
GABRG1,Mel202_NE,0.099438,0.78522,0
GABRG1,Mel270_NE,0.21159,0.39436,0
GABRG1,Mel285_NE,0.077902,0.92757,0
GABRG1,MP38_NE,0.14367,0.55401,0
GABRG1,MP41_NE,0.13979,0.56355,0
GABRG1,MP46_NE,0.13352,0.63473,0
GABRG1,OMM1_NE,0.10317,0.771,0
GABRG1,OMM23_NE,0.15719,0.51353,0
GABRG1,OMM25_NE,0.14098,0.65343,0
GABRG2,921_NE,0.17357,0.88823,0
GABRG2,Mel202_NE,0.13959,0.72361,0
GABRG2,Mel270_NE,0.096633,0.82679,0
GABRG2,Mel285_NE,0.11421,0.89032,0
GABRG2,MP38_NE,0.062256,0.89862,0
GABRG2,MP41_NE,0.16968,0.52293,0
GABRG2,MP46_NE,0.15609,0.6043,0
GABRG2,OMM1_NE,0.16524,0.59689,0
GABRG2,OMM23_NE,-0.007815,0.99939,0
GABRG2,OMM25_NE,0.06055,0.90749,0
GABRG3,921_NE,0.19362,0.84945,0
GABRG3,Mel202_NE,0.31394,0.11211,0
GABRG3,Mel270_NE,-0.049612,0.95979,0
GABRG3,Mel285_NE,0.0020232,0.97895,0
GABRG3,MP38_NE,-0.04832,0.94133,0
GABRG3,MP41_NE,0.20811,0.27925,0
GABRG3,MP46_NE,0.011617,0.98763,0
GABRG3,OMM1_NE,0.087576,0.82473,0
GABRG3,OMM23_NE,-0.007395,0.99518,0
GABRG3,OMM25_NE,-0.10735,0.8959,0
GABRP,921_NE,0.070873,0.9758,0
GABRP,Mel202_NE,-0.085227,0.93787,0
GABRP,Mel270_NE,0.080197,0.83648,0
GABRP,Mel285_NE,-0.13963,0.74472,0
GABRP,MP38_NE,-0.043047,0.95,0
GABRP,MP41_NE,-0.0036278,0.98393,0
GABRP,MP46_NE,0.0052995,0.99826,0
GABRP,OMM1_NE,-0.040044,0.97884,0
GABRP,OMM23_NE,0.071726,0.86121,0
GABRP,OMM25_NE,0.060057,0.88677,0
GABRQ,921_NE,0.57878,0.14171,0
GABRQ,Mel202_NE,0.14745,0.65771,0
GABRQ,Mel270_NE,0.10493,0.7728,0
GABRQ,Mel285_NE,0.052853,0.96818,0
GABRQ,MP38_NE,-0.061174,0.92443,0
GABRQ,MP41_NE,0.020488,0.94499,0
GABRQ,MP46_NE,0.068219,0.88558,0
GABRQ,OMM1_NE,0.14494,0.6054,0
GABRQ,OMM23_NE,0.07782,0.84334,0
GABRQ,OMM25_NE,0.13341,0.68172,0
GABRR1,921_NE,0.39625,0.47133,0
GABRR1,Mel202_NE,0.28355,0.1816,0
GABRR1,Mel270_NE,0.18365,0.49963,0
GABRR1,Mel285_NE,0.24929,0.48467,0
GABRR1,MP38_NE,0.063204,0.87343,0
GABRR1,MP41_NE,0.070024,0.8294,0
GABRR1,MP46_NE,0.16607,0.47525,0
GABRR1,OMM1_NE,0.22502,0.24286,0
GABRR1,OMM23_NE,0.10627,0.74961,0
GABRR1,OMM25_NE,0.18815,0.46053,0
GABRR2,921_NE,0.083701,0.96712,0
GABRR2,Mel202_NE,0.29113,0.16464,0
GABRR2,Mel270_NE,-0.014747,0.99697,0
GABRR2,Mel285_NE,0.2242,0.56793,0
GABRR2,MP38_NE,-0.023008,0.98141,0
GABRR2,MP41_NE,0.018754,0.94803,0
GABRR2,MP46_NE,0.14974,0.56183,0
GABRR2,OMM1_NE,0.0054406,0.97628,0
GABRR2,OMM23_NE,-0.039594,0.97829,0
GABRR2,OMM25_NE,-0.0057086,0.98704,0
GAD1,921_NE,0.24134,0.7765,0
GAD1,Mel202_NE,0.1201,0.73024,0
GAD1,Mel270_NE,0.13739,0.66786,0
GAD1,Mel285_NE,0.12542,0.84083,0
GAD1,MP38_NE,0.069038,0.85176,0
GAD1,MP41_NE,0.14179,0.55383,0
GAD1,MP46_NE,0.06076,0.9027,0
GAD1,OMM1_NE,0.11884,0.7099,0
GAD1,OMM23_NE,0.042203,0.93101,0
GAD1,OMM25_NE,-0.051789,0.96772,0
GAD2,921_NE,0.39403,0.47627,0
GAD2,Mel202_NE,0.10146,0.77706,0
GAD2,Mel270_NE,0.12936,0.69798,0
GAD2,Mel285_NE,0.2354,0.53189,0
GAD2,MP38_NE,9.4222e-4,0.99104,0
GAD2,MP41_NE,0.11205,0.67304,0
GAD2,MP46_NE,0.035314,0.95485,0
GAD2,OMM1_NE,0.072764,0.86166,0
GAD2,OMM23_NE,0.095227,0.79116,0
GAD2,OMM25_NE,0.2288,0.30004,0
GADD45A,921_NE,0.32188,0.53129,0
GADD45A,Mel202_NE,0.076391,0.78665,0
GADD45A,Mel270_NE,-0.033211,0.9889,0
GADD45A,Mel285_NE,0.23546,0.41304,0
GADD45A,MP38_NE,0.0041874,0.9799,0
GADD45A,MP41_NE,-0.05913,0.93133,0
GADD45A,MP46_NE,-0.073199,0.83899,0
GADD45A,OMM1_NE,0.02201,0.94153,0
GADD45A,OMM23_NE,0.012957,0.9675,0
GADD45A,OMM25_NE,0.0061378,0.96574,0
GADD45B,921_NE,0.40238,0.45837,0
GADD45B,Mel202_NE,0.056407,0.8875,0
GADD45B,Mel270_NE,0.078811,0.83911,0
GADD45B,Mel285_NE,0.27373,0.409,0
GADD45B,MP38_NE,0.09001,0.79104,0
GADD45B,MP41_NE,0.0019318,0.97456,0
GADD45B,MP46_NE,0.16708,0.46986,0
GADD45B,OMM1_NE,0.10228,0.7736,0
GADD45B,OMM23_NE,0.1348,0.62159,0
GADD45B,OMM25_NE,0.046733,0.91557,0
GADD45G,921_NE,0.27533,0.72176,0
GADD45G,Mel202_NE,0.056584,0.88694,0
GADD45G,Mel270_NE,0.21478,0.38365,0
GADD45G,Mel285_NE,0.11901,0.85752,0
GADD45G,MP38_NE,0.016056,0.96803,0
GADD45G,MP41_NE,-0.0061615,0.98735,0
GADD45G,MP46_NE,-0.0044536,0.98673,0
GADD45G,OMM1_NE,0.01787,0.96569,0
GADD45G,OMM23_NE,-0.033491,0.98313,0
GADD45G,OMM25_NE,0.10503,0.7776,0
GADD45GIP1,921_NE,0.0098899,0.984,0
GADD45GIP1,Mel202_NE,-0.56418,0.2439,0
GADD45GIP1,Mel270_NE,0.055096,0.88384,0
GADD45GIP1,Mel285_NE,0.16573,0.74654,0
GADD45GIP1,MP38_NE,-0.13425,0.7912,0
GADD45GIP1,MP41_NE,-0.2947,0.4498,0
GADD45GIP1,MP46_NE,-0.13812,0.67666,0
GADD45GIP1,OMM1_NE,-0.2798,0.62381,0
GADD45GIP1,OMM23_NE,-0.47335,0.29154,0
GADD45GIP1,OMM25_NE,-0.10316,0.90249,0
GADL1,921_NE,0.093272,0.95797,0
GADL1,Mel202_NE,0.26722,0.23356,0
GADL1,Mel270_NE,0.19824,0.44717,0
GADL1,Mel285_NE,0.21225,0.61176,0
GADL1,MP38_NE,0.26605,0.05914,0
GADL1,MP41_NE,0.21189,0.26469,0
GADL1,MP46_NE,0.10099,0.78554,0
GADL1,OMM1_NE,0.15354,0.56962,0
GADL1,OMM23_NE,0.09629,0.78664,0
GADL1,OMM25_NE,0.26069,0.19555,0
GAGE12H,921_NE,-0.15344,0.93479,0
GAGE12H,Mel202_NE,-0.025904,0.97132,0
GAGE12H,Mel270_NE,-0.21513,0.83184,0
GAGE12H,Mel285_NE,-0.2045,0.84478,0
GAGE12H,MP38_NE,-0.082254,0.93038,0
GAGE12H,MP41_NE,0.069979,0.95419,0
GAGE12H,MP46_NE,0.23805,0.73669,0
GAGE12H,OMM1_NE,0.022505,0.99967,0
GAGE12H,OMM23_NE,-0.21394,0.82126,0
GAGE12H,OMM25_NE,0.025054,0.99989,0
GAL,921_NE,0.21454,0.81924,0
GAL,Mel202_NE,0.24847,0.29215,0
GAL,Mel270_NE,0.13027,0.69589,0
GAL,Mel285_NE,0.069483,0.9413,0
GAL,MP38_NE,0.1868,0.32918,0
GAL,MP41_NE,-0.036028,0.96732,0
GAL,MP46_NE,0.13086,0.65098,0
GAL,OMM1_NE,0.031393,0.94429,0
GAL,OMM23_NE,0.06404,0.87954,0
GAL,OMM25_NE,0.092381,0.813,0
GAL3ST1,921_NE,0.12116,0.93042,0
GAL3ST1,Mel202_NE,-0.078871,0.94787,0
GAL3ST1,Mel270_NE,-0.37778,0.44009,0
GAL3ST1,Mel285_NE,-0.0078013,0.969,0
GAL3ST1,MP38_NE,-0.20741,0.61827,0
GAL3ST1,MP41_NE,-0.13747,0.77274,0
GAL3ST1,MP46_NE,-0.21995,0.37052,0
GAL3ST1,OMM1_NE,0.041583,0.92908,0
GAL3ST1,OMM23_NE,0.0023371,0.98622,0
GAL3ST1,OMM25_NE,-0.014134,0.99843,0
GAL3ST2,921_NE,0.18299,0.86483,0
GAL3ST2,Mel202_NE,0.043707,0.90652,0
GAL3ST2,Mel270_NE,-0.029621,0.98594,0
GAL3ST2,Mel285_NE,0.057368,0.96095,0
GAL3ST2,MP38_NE,-0.11004,0.83572,0
GAL3ST2,MP41_NE,-0.030729,0.97518,0
GAL3ST2,MP46_NE,-0.11464,0.75505,0
GAL3ST2,OMM1_NE,-0.016555,0.99967,0
GAL3ST2,OMM23_NE,-0.042102,0.97787,0
GAL3ST2,OMM25_NE,-9.4481e-4,0.98305,0
GAL3ST3,921_NE,0.41695,0.43209,0
GAL3ST3,Mel202_NE,0.1401,0.67679,0
GAL3ST3,Mel270_NE,-0.024787,0.99042,0
GAL3ST3,Mel285_NE,0.082778,0.92274,0
GAL3ST3,MP38_NE,-0.0046381,0.99678,0
GAL3ST3,MP41_NE,0.03333,0.9237,0
GAL3ST3,MP46_NE,-0.038471,0.94066,0
GAL3ST3,OMM1_NE,-0.013186,0.99514,0
GAL3ST3,OMM23_NE,-0.11754,0.87272,0
GAL3ST3,OMM25_NE,0.23879,0.26091,0
GAL3ST4,921_NE,-0.31333,0.62849,0
GAL3ST4,Mel202_NE,-0.025286,0.99905,0
GAL3ST4,Mel270_NE,-0.38612,0.42667,0
GAL3ST4,Mel285_NE,0.141,0.79894,0
GAL3ST4,MP38_NE,0.078693,0.82848,0
GAL3ST4,MP41_NE,-0.13713,0.77385,0
GAL3ST4,MP46_NE,-0.073364,0.86935,0
GAL3ST4,OMM1_NE,-0.061826,0.95959,0
GAL3ST4,OMM23_NE,-0.10622,0.89089,0
GAL3ST4,OMM25_NE,-0.016107,0.99983,0
GALC,921_NE,0.5231,0.22668,0
GALC,Mel202_NE,0.31522,0.11004,0
GALC,Mel270_NE,0.089723,0.81463,0
GALC,Mel285_NE,0.16315,0.75224,0
GALC,MP38_NE,0.2269,0.14859,0
GALC,MP41_NE,0.098826,0.72341,0
GALC,MP46_NE,-0.053898,0.90879,0
GALC,OMM1_NE,0.17984,0.44118,0
GALC,OMM23_NE,0.047504,0.92269,0
GALC,OMM25_NE,0.12099,0.72248,0
GALE,921_NE,0.22123,0.80815,0
GALE,Mel202_NE,-0.017522,0.99403,0
GALE,Mel270_NE,0.079198,0.83865,0
GALE,Mel285_NE,0.15988,0.7624,0
GALE,MP38_NE,0.0055239,0.98558,0
GALE,MP41_NE,0.030421,0.92913,0
GALE,MP46_NE,0.017887,0.97849,0
GALE,OMM1_NE,-0.055292,0.96591,0
GALE,OMM23_NE,-0.14172,0.83677,0
GALE,OMM25_NE,0.02573,0.95014,0
GALK1,921_NE,-0.081657,0.90532,0
GALK1,Mel202_NE,-0.1349,0.86859,0
GALK1,Mel270_NE,0.064557,0.86642,0
GALK1,Mel285_NE,0.25479,0.46854,0
GALK1,MP38_NE,0.046024,0.91452,0
GALK1,MP41_NE,0.083838,0.77795,0
GALK1,MP46_NE,0.02564,0.96812,0
GALK1,OMM1_NE,0.069876,0.87081,0
GALK1,OMM23_NE,0.091877,0.7979,0
GALK1,OMM25_NE,-0.047878,0.97009,0
GALK2,921_NE,-0.31384,0.62849,0
GALK2,Mel202_NE,-0.066251,0.96249,0
GALK2,Mel270_NE,0.041572,0.90744,0
GALK2,Mel285_NE,0.03654,0.98801,0
GALK2,MP38_NE,-0.045456,0.94509,0
GALK2,MP41_NE,-0.032629,0.97274,0
GALK2,MP46_NE,-0.017644,0.96875,0
GALK2,OMM1_NE,-0.066385,0.9538,0
GALK2,OMM23_NE,-0.13033,0.85691,0
GALK2,OMM25_NE,-0.084421,0.92904,0
GALM,921_NE,0.043408,0.99608,0
GALM,Mel202_NE,0.092231,0.80651,0
GALM,Mel270_NE,-0.096557,0.8909,0
GALM,Mel285_NE,0.028874,0.99333,0
GALM,MP38_NE,-0.16562,0.71561,0
GALM,MP41_NE,0.036126,0.91576,0
GALM,MP46_NE,0.01893,0.97756,0
GALM,OMM1_NE,0.023302,0.95888,0
GALM,OMM23_NE,0.067887,0.87002,0
GALM,OMM25_NE,-0.062426,0.95495,0
GALNS,921_NE,-0.10831,0.88456,0
GALNS,Mel202_NE,0.0023628,0.97383,0
GALNS,Mel270_NE,0.05485,0.884,0
GALNS,Mel285_NE,0.014156,0.99167,0
GALNS,MP38_NE,0.045863,0.91483,0
GALNS,MP41_NE,0.021918,0.94397,0
GALNS,MP46_NE,0.027331,0.96633,0
GALNS,OMM1_NE,-0.054457,0.96699,0
GALNS,OMM23_NE,-0.066959,0.95037,0
GALNS,OMM25_NE,0.050491,0.90823,0
GALNT1,921_NE,0.195,0.84647,0
GALNT1,Mel202_NE,-0.12955,0.87768,0
GALNT1,Mel270_NE,0.058383,0.87799,0
GALNT1,Mel285_NE,0.24906,0.48467,0
GALNT1,MP38_NE,-0.024663,0.9782,0
GALNT1,MP41_NE,0.037358,0.91317,0
GALNT1,MP46_NE,-0.099287,0.7994,0
GALNT1,OMM1_NE,-0.030386,0.98834,0
GALNT1,OMM23_NE,0.0021787,0.98653,0
GALNT1,OMM25_NE,0.033805,0.93879,0
GALNT10,921_NE,0.21652,0.81584,0
GALNT10,Mel202_NE,-0.032878,0.99625,0
GALNT10,Mel270_NE,0.023502,0.94295,0
GALNT10,Mel285_NE,-0.020181,0.94846,0
GALNT10,MP38_NE,0.080318,0.82381,0
GALNT10,MP41_NE,0.0091199,0.96401,0
GALNT10,MP46_NE,-0.11618,0.74758,0
GALNT10,OMM1_NE,-0.084121,0.93183,0
GALNT10,OMM23_NE,0.093454,0.79425,0
GALNT10,OMM25_NE,-0.011887,0.99631,0
GALNT11,921_NE,0.4509,0.35539,0
GALNT11,Mel202_NE,0.12882,0.70737,0
GALNT11,Mel270_NE,0.077169,0.84261,0
GALNT11,Mel285_NE,0.27962,0.39231,0
GALNT11,MP38_NE,0.035402,0.93203,0
GALNT11,MP41_NE,0.10521,0.70027,0
GALNT11,MP46_NE,0.12813,0.66115,0
GALNT11,OMM1_NE,0.20933,0.30838,0
GALNT11,OMM23_NE,0.21098,0.26977,0
GALNT11,OMM25_NE,0.2456,0.23477,0
GALNT12,921_NE,0.47118,0.31535,0
GALNT12,Mel202_NE,0.54049,0.0030303,1
GALNT12,Mel270_NE,0.60592,0,1
GALNT12,Mel285_NE,0.39699,0.091687,0
GALNT12,MP38_NE,0.36437,0.0082418,0
GALNT12,MP41_NE,0.46483,0.0048309,0
GALNT12,MP46_NE,0.39639,0.015306,0
GALNT12,OMM1_NE,0.37329,0.0075758,0
GALNT12,OMM23_NE,0.3568,0.011111,0
GALNT12,OMM25_NE,0.4803,0.0018587,0
GALNT13,921_NE,-0.28172,0.676,0
GALNT13,Mel202_NE,0.11717,0.74021,0
GALNT13,Mel270_NE,-0.22197,0.70308,0
GALNT13,Mel285_NE,-0.17993,0.65908,0
GALNT13,MP38_NE,-0.10191,0.85128,0
GALNT13,MP41_NE,-0.075767,0.90468,0
GALNT13,MP46_NE,-0.12573,0.71922,0
GALNT13,OMM1_NE,-0.08821,0.92909,0
GALNT13,OMM23_NE,-0.26997,0.61531,0
GALNT13,OMM25_NE,-0.027536,0.98843,0
GALNT14,921_NE,0.042241,0.9966,0
GALNT14,Mel202_NE,-0.085248,0.93787,0
GALNT14,Mel270_NE,-0.17206,0.78543,0
GALNT14,Mel285_NE,-0.026509,0.93812,0
GALNT14,MP38_NE,-0.057063,0.92963,0
GALNT14,MP41_NE,-0.16334,0.71499,0
GALNT14,MP46_NE,-0.12443,0.72304,0
GALNT14,OMM1_NE,-0.031725,0.98767,0
GALNT14,OMM23_NE,0.038007,0.94059,0
GALNT14,OMM25_NE,-0.056136,0.96088,0
GALNT15,921_NE,0.16679,0.88456,0
GALNT15,Mel202_NE,0.054446,0.89098,0
GALNT15,Mel270_NE,0.081852,0.83291,0
GALNT15,Mel285_NE,0.02284,0.99967,0
GALNT15,MP38_NE,-0.036162,0.96103,0
GALNT15,MP41_NE,-0.030484,0.97559,0
GALNT15,MP46_NE,-0.075004,0.86338,0
GALNT15,OMM1_NE,7.6439e-4,0.98107,0
GALNT15,OMM23_NE,0.037897,0.94083,0
GALNT15,OMM25_NE,0.036392,0.93476,0
GALNT16,921_NE,0.26115,0.74154,0
GALNT16,Mel202_NE,0.31978,0.10115,0
GALNT16,Mel270_NE,0.09344,0.80645,0
GALNT16,Mel285_NE,0.37832,0.1172,0
GALNT16,MP38_NE,0.14233,0.56141,0
GALNT16,MP41_NE,0.15632,0.50423,0
GALNT16,MP46_NE,0.093384,0.8115,0
GALNT16,OMM1_NE,0.25735,0.14935,0
GALNT16,OMM23_NE,0.05914,0.892,0
GALNT16,OMM25_NE,0.26384,0.18562,0
GALNT18,921_NE,-0.021427,0.96123,0
GALNT18,Mel202_NE,0.04768,0.90262,0
GALNT18,Mel270_NE,0.07541,0.84533,0
GALNT18,Mel285_NE,-0.038846,0.92402,0
GALNT18,MP38_NE,0.05007,0.90733,0
GALNT18,MP41_NE,0.079268,0.79708,0
GALNT18,MP46_NE,-0.04918,0.91748,0
GALNT18,OMM1_NE,-0.040705,0.97829,0
GALNT18,OMM23_NE,0.021641,0.97018,0
GALNT18,OMM25_NE,0.03485,0.93618,0
GALNT2,921_NE,0.067104,0.97877,0
GALNT2,Mel202_NE,0.18248,0.52482,0
GALNT2,Mel270_NE,0.16947,0.55432,0
GALNT2,Mel285_NE,0.2171,0.5966,0
GALNT2,MP38_NE,0.071501,0.84632,0
GALNT2,MP41_NE,0.08836,0.76072,0
GALNT2,MP46_NE,0.088825,0.83075,0
GALNT2,OMM1_NE,0.24637,0.17624,0
GALNT2,OMM23_NE,0.14098,0.59622,0
GALNT2,OMM25_NE,0.08222,0.83595,0
GALNT3,921_NE,0.1408,0.90808,0
GALNT3,Mel202_NE,0.14289,0.67219,0
GALNT3,Mel270_NE,0.056501,0.88142,0
GALNT3,Mel285_NE,-0.018718,0.95084,0
GALNT3,MP38_NE,0.062483,0.87529,0
GALNT3,MP41_NE,0.052832,0.87606,0
